,target_end_date,horizon,mu_KL,sigma_KL,mu_CDF,sigma_CDF,KL_lower_98,KL_lower_95,KL_lower_90,KL_lower_80,KL_lower_70,KL_lower_60,KL_lower_50,KL_lower_40,KL_lower_30,KL_lower_20,KL_lower_10,KL_pred,KL_upper_10,KL_upper_20,KL_upper_30,KL_upper_40,KL_upper_50,KL_upper_60,KL_upper_70,KL_upper_80,KL_upper_90,KL_upper_95,KL_upper_98,KL_WIS,CDF_lower_98,CDF_lower_95,CDF_lower_90,CDF_lower_80,CDF_lower_70,CDF_lower_60,CDF_lower_50,CDF_lower_40,CDF_lower_30,CDF_lower_20,CDF_lower_10,CDF_pred,CDF_upper_10,CDF_upper_20,CDF_upper_30,CDF_upper_40,CDF_upper_50,CDF_upper_60,CDF_upper_70,CDF_upper_80,CDF_upper_90,CDF_upper_95,CDF_upper_98,CDF_WIS,wis_COVIDhub,y,lower_98_COVIDhub,lower_95_COVIDhub,lower_90_COVIDhub,lower_80_COVIDhub,lower_70_COVIDhub,lower_60_COVIDhub,lower_50_COVIDhub,lower_40_COVIDhub,lower_30_COVIDhub,lower_20_COVIDhub,lower_10_COVIDhub,pred_COVIDhub,upper_10_COVIDhub,upper_20_COVIDhub,upper_30_COVIDhub,upper_40_COVIDhub,upper_50_COVIDhub,upper_60_COVIDhub,upper_70_COVIDhub,upper_80_COVIDhub,upper_90_COVIDhub,upper_95_COVIDhub,upper_98_COVIDhub,lower_98_calculated,lower_95_calculated,lower_90_calculated,lower_80_calculated,lower_70_calculated,lower_60_calculated,lower_50_calculated,lower_40_calculated,lower_30_calculated,lower_20_calculated,lower_10_calculated,pred_calculated,upper_10_calculated,upper_20_calculated,upper_30_calculated,upper_40_calculated,upper_50_calculated,upper_60_calculated,upper_70_calculated,upper_80_calculated,upper_90_calculated,upper_95_calculated,upper_98_calculated,wis_calculated
73,2021-07-10,1,7.5683102250223895,0.22880566568434355,7.5071328767307115,0.510829831390515,1136.863747058588,1236.2765523210205,1328.7027854327162,1443.872423191214,1527.165059576004,1596.7770267856342,1659.021332456777,1716.9837842641925,1772.5008167645044,1826.8399911528368,1880.9988104623576,1935.8663377261016,1992.3343155224525,2051.399408645603,2114.2887168773445,2182.652225307463,2258.909155792128,2346.964175132874,2453.94461721219,2595.505265803371,2820.479130944699,3031.3431654958263,3296.418315068269,193.57013948443245,554.8872747057237,669.094164930042,785.9495273602809,946.22284474975,1072.4400835932672,1184.6559144953885,1290.239825560308,1393.0536001373707,1495.6253427700408,1599.930738338686,1707.765913729662,1820.9850624039182,1941.7102606622934,2072.5813424532425,2217.1238362120007,2380.3725837765382,2570.0544439931386,2799.1136978458985,3092.0017334561135,3504.4457189946506,4219.08339157019,4955.934114064361,5975.964396114124,229.42476157977512,140.66347826086957,1583.0,778.0,1017.0,1140.0,1302.0,1371.0,1431.0,1502.0,1590.0,1646.0,1702.0,1754.0,1833.0,1908.0,1978.0,2038.0,2063.0,2128.0,2181.0,2260.0,2371.0,2486.0,2613.0,2766.0,778.0,983.5,1140.0,1302.0,1371.0,1431.0,1509.0,1590.0,1646.0,1702.0,1754.0,1833.0,1908.0,1978.0,2038.0,2063.0,2138.735809326172,2181.0,2260.0,2371.0,2486.0,2657.075,2766.0,140.91333281143852
74,2021-07-17,1,7.391169648054031,0.23159733162807686,7.318851355303068,0.44065237988282707,946.1429693155334,1029.9311343637276,1107.9047934579094,1205.1577197633549,1275.5521729138654,1334.4205292514382,1387.084888916269,1436.1481152396334,1483.1603418398142,1529.192557661398,1575.0886185668512,1621.6017074098754,1669.4883490855573,1719.5951447056948,1772.9654868014445,1831.0034108395937,1895.768686175456,1970.587262285098,2061.532372656773,2181.948515411718,2373.48201127223,2553.17274110675,2779.2756303806227,152.18078302371782,541.1738779211781,635.993638563127,730.7290175725253,857.595555659664,955.4137718814188,1041.0540159289537,1120.6182732592874,1197.2386048008655,1272.9075532666936,1349.1274799967025,1427.2123052663394,1508.4702778707253,1594.3546526490632,1686.6327407584529,1787.6259539663797,1900.609093371041,2030.559944914342,2185.7488126482313,2381.672366663147,2653.3283249924007,3113.9896247428546,3577.838583983769,4204.716214241972,223.10453813286625,176.07304347826087,1913.0,955.0,1062.0,1158.0,1235.0,1284.0,1339.0,1383.0,1439.0,1462.0,1477.0,1521.0,1563.0,1635.0,1665.0,1734.0,1747.0,1798.0,1857.0,1894.0,2033.0,2171.0,2290.0,2429.0,901.43,935.836006886045,1135.94564,1212.01,1271.166,1314.0,1375.8179534121236,1409.601,1436.122,1477.0,1521.0,1563.0,1625.90505,1665.0,1733.8716225769692,1746.2131586084313,1797.6265836322564,1856.49648021984,1893.1476210141896,2032.7831767165865,2170.2874143796766,2289.77591699918,2429.0,179.6095715502072
75,2021-07-24,1,7.3875822681016645,0.2255688127132734,7.3886315779540395,0.4767666827603074,956.0696252857255,1038.440678245923,1114.9385701973702,1210.1555729729378,1278.950653804402,1336.4054193906125,1387.7491762212858,1435.5364155120974,1481.2861179020863,1526.0455533037243,1570.6376891145462,1615.7948279230536,1662.250271999226,1710.8224065073318,1762.5176489471867,1818.6880511920313,1881.3147005800006,1953.5934889678806,2041.3554801170421,2157.402720981622,2341.6473299338086,2514.147394873724,2730.756063045768,158.47059486913264,533.5252609477067,635.3563678683678,738.3516270936038,877.9858604751902,986.8269245025685,1082.8747770063235,1172.6921144753253,1259.68237530053,1346.0418709162948,1433.4567586683088,1523.4311942561355,1617.4911872030143,1717.3586510133784,1825.152886446297,1943.6822859740842,2076.9344653688872,2231.0013927653695,2416.048278372762,2651.202227784987,2979.8631828346474,3543.403501361472,4117.811472413624,4903.756077138867,209.7052847777869,168.11347826086958,1921.0,862.0,933.0,1022.0,1194.0,1268.0,1312.0,1380.0,1429.0,1507.0,1544.0,1578.0,1616.0,1642.0,1691.0,1727.0,1770.0,1817.0,1901.0,1983.0,2071.0,2250.0,2344.0,2585.0,862.2767249999999,933.0,1022.091705,1194.45,1268.4,1320.71481,1380.8,1433.0,1509.325,1545.09345703125,1590.775,1619.5,1647.0,1705.1323271939957,1767.62346721944,1810.0145,1887.526,1922.2625,1993.5,2072.552499671036,2256.0,2448.0,2589.7095,155.7991606648322
76,2020-08-22,1,8.46869416320881,0.010037373354571383,8.46900308305661,0.014171609244035144,4653.354987187339,4670.49935370356,4685.294970180903,4702.4115491445555,4713.9953370324865,4723.222112648721,4731.152256112239,4738.285116575566,4744.904373945559,4751.1939519385605,4757.287126542453,4763.2913254580535,4769.303102306972,4775.419501013319,4781.749528140071,4788.429504128616,4795.648717893572,4803.7004633813995,4813.102820221899,4824.959281862819,4842.586090221745,4857.926858118997,4875.82492925131,1355.5961473098575,4610.239053273033,4634.238816299049,4654.979846131062,4679.008161013236,4695.289983473978,4708.27065856603,4719.435518444007,4729.484469529469,4738.815419570145,4747.686600458259,4756.285376842748,4764.7630279967,4773.2557898018,4781.900875844022,4790.852713782983,4800.304739180796,4810.525882648233,4821.933223328921,4835.264018382667,4852.089573626213,4877.135339658584,4898.963478773651,4924.466269671274,1339.033532614064,619.9304347826088,6155.0,5296.0,5408.0,5690.0,5963.0,6249.0,6399.0,6565.0,6711.0,6904.0,7023.0,7249.0,7288.0,7439.0,7588.0,7760.0,7948.0,8008.0,8168.0,8239.0,8480.0,8896.0,9212.0,9831.0,5296.0,5408.0,5657.5,5963.0,6220.839805635,6351.2523712395,6490.153452934,6657.020509666,6858.526,6982.8955000000005,7134.9494543745,7264.0,7292.687097065,7479.59462046,7645.974781180001,7827.444274425,8006.14770971,8167.7705,8238.7,8672.20869931594,9200.6,9696.09,9830.83,583.2296107058147
77,2020-08-29,1,8.660828032722097,0.17293563787934269,8.914836663959145,0.3806073664957794,3860.374888807415,4112.886657994847,4343.23274322962,4624.863311591815,4825.124243503817,4990.451810541002,5136.795485006595,5271.8704125130835,5400.206065358948,5524.871619555415,5648.225519957853,5772.312347696087,5899.1252600716525,6030.8351277212,6170.058963694377,6320.259648317375,6486.454431876597,6676.66798605007,6905.436659838075,7204.448563020681,7671.610482147066,8101.266241946232,8631.179820377012,303.1808549055331,3069.9345651398767,3529.318011464373,3979.0296289666016,4569.08706771825,5015.87158563767,5401.91836726455,5756.70704369986,6095.133627714117,6426.471147860182,6757.517651117775,7094.031173436682,7441.566553724428,7806.127633166698,8194.8602478826,8617.001694926908,9085.43046894253,9619.546791792114,10251.342024916989,11040.337023793634,12119.907533555639,13917.190354747885,15690.542080262481,18038.466813701252,790.254689570303,250.2034782608696,6290.0,4997.0,5344.0,5473.0,5716.0,5893.0,6022.0,6323.0,6407.0,6495.0,6560.0,6571.0,6650.0,6780.0,6944.0,7046.0,7074.0,7103.0,7201.0,7449.0,7805.0,8464.0,8818.0,9121.0,4997.0,5344.0,5473.0,5716.08033,5893.620141,6022.884109,6323.0,6407.3367,6511.5377,6560.0,6571.0,6744.5,6780.0,6944.0,7046.0,7206.0,7378.315793025,7519.0,7584.0,8123.499577495,8502.1,8888.48,9121.0,275.05158478745653
78,2020-09-05,1,8.360146751090939,7.020129005903114e-05,8.618355227825557,0.28710263443389494,4272.624004614863,4272.733900573841,4272.828419422235,4272.937396196082,4273.0109238782625,4273.069362251574,4273.119497809364,4273.164521591085,4273.206243258209,4273.245833417003,4273.284137702922,4273.321835024086,4273.359532677802,4273.397837982891,4273.437429916762,4273.479154248466,4273.524181819713,4273.574322713861,4273.632768792304,4273.70630844029,4273.815307604343,4273.909850374973,4274.019779407129,1549.4537108835486,2836.864365619557,3151.5333919436493,3449.9444838892928,3829.227624417985,4108.414519090669,4344.750242551869,4558.311020453534,4759.026736172712,4952.900813356365,5144.166365677017,5336.245122801971,5532.279566910206,5735.515611093487,5949.6748415181055,6179.432692033206,6431.17151955026,6714.354739972743,7044.390470757145,7449.6176235951825,7992.765175745876,8871.481077268925,9711.500212782586,10788.713615417406,363.1927823553429,299.9134782608696,5823.0,4784.0,4801.0,5095.0,5443.0,5704.0,5799.0,5874.0,5963.0,6071.0,6217.0,6262.0,6361.0,6509.0,6552.0,6723.0,6829.0,6900.0,7059.0,7219.0,7418.0,7668.0,7928.0,8262.0,4784.0,4797.0,5095.0,5380.217235809399,5704.0,5799.0,5874.0,5971.0,6106.1,6230.0,6399.0,6437.6803,6543.69639240495,6643.0,6763.0953,6894.4,7018.0,7149.0,7290.0,7545.61069156328,7672.0,7973.772955757349,8373.52828601,327.33268120970865
79,2020-09-12,1,8.551603443314931,0.18490868481901082,8.738685070520926,0.3565696606610933,3365.8692090166915,3601.8002923046292,3817.8996572147757,4083.188383687848,4272.514925455288,4429.227053969553,4568.2452138358685,4696.802486682419,4819.157227245955,4938.2058881098865,5056.18522039007,5175.045670515072,5296.700283825978,5423.244453294218,5557.216008746328,5701.9850776892235,5862.447490954456,6046.449496851846,6268.228001348161,6558.868995343458,7014.615389722962,7435.475461850433,7956.666177097431,207.49140057870073,2722.157377750019,3102.059043747728,3470.938060765513,3950.9947580679786,4311.858809935493,4622.026262400334,4905.844307399527,5175.544125622883,5438.67901679879,5700.728085287744,5966.27492939821,6239.685569064793,6525.625530421624,6829.597100285173,7158.664058043973,7522.6246855947165,7936.1825531379845,8423.508173788738,9029.441295963466,9854.145192496748,11217.047184128842,12550.913909671432,14302.507385879284,689.965820737723,439.3421739130435,5118.0,4228.0,4456.0,4613.0,4796.0,5057.0,5237.0,5265.0,5333.0,5646.0,5826.0,5884.0,5994.0,6173.0,6283.0,6371.0,6430.0,6494.0,6548.0,6684.0,6829.0,6952.0,7181.0,7614.0,4228.0,4407.08,4613.0,4794.389377,5057.0,5237.0,5263.03420956005,5333.0,5646.0,5826.0,5884.0,5967.0,6173.0,6283.0,6371.0,6430.0,6485.0,6548.0,6675.0,6829.3,7084.63086699884,7329.211142943745,7614.0,438.7488296863976
80,2020-09-19,1,8.49297005933552,0.18111381770484147,8.61482196058937,0.3839191299377201,3202.3375758411817,3422.0446405526645,3623.0240875868985,3869.4333832753937,4045.084225360986,4190.35537628342,4319.135932790932,4438.154342921239,4551.3683301013625,4661.466598352977,4770.522196600241,4880.339466989641,4992.684727477142,5109.489215576955,5233.088510005581,5366.580671320156,5514.462541507982,5683.936366796063,5888.063631340388,6155.349105117695,6573.987016719071,6960.082586535205,7437.602298002688,290.0206404422968,2256.7759633289033,2597.6287611678804,2931.680793674465,3370.477816391376,3703.062116653347,3990.642277999218,4255.0953195978245,4507.484750856399,4754.705614697749,5001.820180050136,5253.123681681107,5512.7670365665945,5785.243645687326,6075.908230501524,6391.6891732501335,6742.252515370389,7142.16677109072,7615.465953187897,8206.88377404828,9016.703878500268,10366.271957379344,11699.362454622566,13466.378981911417,466.7082330915397,190.5108695652174,5400.0,4328.0,4329.0,4378.0,4567.0,4669.0,4857.0,5003.0,5105.0,5262.0,5456.0,5569.0,5608.0,5714.0,5828.0,5855.0,5940.0,6002.0,6156.0,6346.0,6609.0,6899.0,7064.0,7333.0,4239.630831606625,4302.59929799328,4359.3998546444,4567.0,4669.0,4857.343327542495,5003.0,5105.2644595,5262.4354,5456.0,5569.0,5595.07915167401,5705.0,5817.81145,5854.5225,5924.95635,6001.4243,6136.2186,6234.023670500001,6444.0,6745.669899872,7064.0,7332.965,185.10597822165116
81,2020-09-26,1,8.380932076765367,0.18267693085577083,8.50788439483408,0.277928148750281,2852.531107527908,3049.9847557729654,3230.703726562727,3452.3905048523716,3610.492996521226,3741.2957696337,3857.283118424085,3964.50466959786,4066.520165657947,4165.749146457016,4264.058339376824,4363.073751212318,4464.388393264813,4569.7452941227775,4681.253696780306,4801.712734632468,4935.186755566794,5088.187016120816,5272.524438313507,5513.980105020578,5892.342402678785,6241.477936073644,6673.516200500079,503.8198159498498,2594.9611823412683,2873.1240416208943,3136.09373600175,3469.289651822163,3713.872387950713,3920.4987758917196,4106.903869621227,4281.842690704302,4450.594629899556,4616.869252849706,4783.652090045045,4953.671980683835,5129.734694393512,5315.0446218648685,5513.615175679552,5730.91256843343,5975.028116369153,6259.118417051598,6607.353061409972,7073.167292135335,7824.659642825934,8540.830725278509,9456.35189427853,328.18387075568427,196.79217391304348,5310.0,3547.0,3676.0,3871.0,3940.0,4068.0,4353.0,4517.0,4615.0,4757.0,4851.0,4935.0,4970.0,5109.0,5162.0,5235.0,5267.0,5338.0,5414.0,5583.0,5854.0,6274.0,6600.0,6663.0,3547.0,3676.0,3871.0,3940.3,4068.549745,4353.0,4517.4753469291045,4615.0,4757.0,4851.0,4935.0,4969.10873091989,5109.0,5162.0,5235.0,5267.0,5418.5,5447.731651883,5663.273449903,5905.85,6274.0,6599.5375,6663.0,200.64435838433292
82,2020-10-03,1,8.327560994225816,0.18599024985734858,8.346387745890672,0.21791043036146007,2683.51551137513,2872.755070098151,3046.1514622022178,3259.0952277663146,3411.114975609852,3536.9768734112204,3648.6498610374556,3751.93734856081,3850.2568694872184,3945.933773379285,4040.764593748206,4136.316738890779,4234.128409979375,4335.885280146467,4443.629800394761,4560.0751225205995,4689.163612855756,4837.21459787981,5015.696124804241,5249.652117760951,5616.633439513541,5955.647365315934,6375.63527838925,390.6780376467291,2538.813892492893,2749.8211454478414,2945.273568084461,3187.921106910054,3362.8297968400025,3508.6607841668174,3638.800575669643,3759.7787985657424,3875.470668416974,3988.5409631596563,4101.076698954601,4214.927820659649,4331.939594765274,4454.164241376393,4584.1184344784315,4725.1759970953135,4882.272651092268,5063.36110163166,5282.936576232542,5572.79052322293,6031.907095450237,6460.6443814648,6997.604899635404,353.14346705854837,171.46521739130435,4887.0,3557.0,3715.0,3881.0,4038.0,4177.0,4256.0,4353.0,4453.0,4564.0,4734.0,4879.0,4961.0,5101.0,5195.0,5302.0,5361.0,5418.0,5493.0,5587.0,5820.0,6149.0,6437.0,7062.0,3557.0,3715.0,3881.206526,4038.0,4177.0,4256.2,4353.0,4453.15,4564.0,4734.0,4879.0,4961.4667446455,5100.9118145,5194.80237083896,5301.989482035545,5365.0,5457.3807,5544.3616625,5714.493538695,5901.9,6155.1,6572.4258501655,7076.5,176.02894036123152
83,2020-10-10,1,8.014227566780024,0.00025522968801534066,8.27622127585729,0.24367950577707836,3021.878127933124,3022.160723151881,3022.4037917686273,3022.684058579889,3022.873167949375,3023.023474519565,3023.152430129476,3023.268240940882,3023.3755608771885,3023.477400524521,3023.575934826909,3023.672910040399,3023.769888364178,3023.868432198664,3023.970288447917,3024.077633305497,3024.1934795595516,3024.3224850793345,3024.4728637140392,3024.6620849972433,3024.942561219518,3025.1858535760302,3025.4687581214425,1994.7495804372081,2229.066073575912,2437.2319333525425,2631.749615329464,2875.3607503362996,3052.33972887868,3200.733974788948,3333.7795750995288,3457.9652536653416,3577.167535502216,3694.0761644747895,3810.8219545688316,3929.318483105462,4051.499630719716,4179.541258556955,4316.136604853364,4464.921596684277,4631.243126268559,4823.751009389111,5058.265171336659,5369.602315072434,5866.646147392466,6334.868475334758,6926.463026242101,570.4701372424871,140.6017391304348,5019.0,3649.0,3736.0,3977.0,4179.0,4296.0,4479.0,4623.0,4748.0,4828.0,4949.0,5043.0,5128.0,5213.0,5251.0,5292.0,5328.0,5453.0,5617.0,5693.0,5838.0,6069.0,6178.0,6501.0,3649.21426890974,3736.0,3977.0,4179.0,4296.0,4479.3,4623.0,4748.0,4828.0,4949.0,5043.4,5128.0,5212.75,5250.504099999995,5299.192554133,5372.45,5489.75,5617.0,5699.87151883317,5845.1,6101.95,6199.075,6518.351569246325,143.1213486760773
84,2020-06-20,1,8.422355060422156,0.35122789557024836,8.373503319028957,0.5511304732826838,2008.7678281506687,2284.6338156174033,2552.010049903531,2899.339991664892,3160.0108563584013,3383.7986071010055,3588.377555317005,3782.615467285004,3971.9791022532613,4160.424912799298,4351.253702419615,4547.600728376437,4752.807765088469,4970.807746369139,5206.641790486252,5467.2944061040325,5763.237581866694,6111.673532027252,6544.494093467235,7132.889707375921,8103.679836806144,9052.073134591643,10295.20290743064,382.85376829875594,1201.567356791046,1470.4260101517616,1749.305902550905,2137.0917708516786,2446.2054195572264,2723.4649036294068,2986.2433261539527,3243.7657950129346,3502.181951719543,3766.4041170803407,4041.0002278514166,4330.781627019334,4641.343341596529,4979.728387581347,5355.424064052226,5782.06648882104,6280.690302984808,6886.694033006859,7667.250407908544,8776.258351064484,10721.77797695531,12755.262333119686,15609.336750806775,542.1002654300869,1096.2228061664614,4150.0,4192.586346446542,4386.786430853601,4592.840584654714,4819.626987098686,4974.2237592436295,5124.842100745342,5248.87235410743,5358.659993531742,5472.227019188087,5565.827843617685,5654.499756769401,5773.725831488972,5880.153642703343,6010.8922456108585,6137.567112426858,6256.263617218887,6379.7343122762,6510.537951651486,6682.963580853715,6901.637350237143,7219.748612354,7564.237783581714,7876.355868822172,3530.07852500481,3651.72452821118,3768.81934797413,3990.9,4225.91346926,4333.61670864,4435.918080352,4592.712091684,4742.237300175,4778.87142857143,4815.275,4950.4715782,5048.45812838,5175.40642832,5269.05893826,5443.5331,5920.880743879,6059.759956,6220.848925,6407.199732,6679.167733,6944.270268,7746.78212843139,478.721552780212
85,2020-06-27,1,8.448696908155497,0.2786859701576497,8.460122030791807,0.3578049397781384,2441.520778358257,2703.986497574682,2952.180353936926,3266.735564052583,3497.6880200247565,3692.831836867327,3868.902204755896,4034.1618634880174,4193.594412383836,4350.702585424551,4508.306458108207,4668.984653883933,4835.389497312751,5010.551116786218,5198.265629558547,5403.7042726281325,5634.522803757216,5903.17097046487,6232.522046963289,6673.150388444718,7384.175451588759,8061.9550865939855,8928.622640214504,457.48207227989894,2054.4085387656232,2342.1796176274315,2621.71844780108,2985.6613230818657,3259.34340406782,3494.6405274337844,3709.9967008485182,3914.680269125428,4114.417157301245,4313.363123147447,4514.99690405112,4722.634269271454,4939.820539253376,5170.738888550263,5420.761577789655,5697.342543451156,6011.669615823677,6382.136951200261,6842.873449131364,7470.12873458641,8507.120381291743,9522.444083041662,10856.2995238999,526.3568816782673,627.1938270277934,3865.0,3552.4425031684896,3702.6517185338953,3904.707490764383,4109.553631221911,4256.332343478653,4365.428314463989,4467.726066878111,4561.046198765661,4651.148473226848,4735.769383117266,4815.083254744753,4890.467505419214,4984.828230704878,5058.338469897979,5139.078523323768,5257.6355674127335,5382.494237026423,5483.7953948592685,5643.786848965707,5814.7409595194895,6054.048163830224,6302.481563366086,6509.417741469817,3247.529281344005,3477.43825059834,3762.91587285108,4032.325241684745,4280.976171739327,4350.544294804865,4418.301268068435,4530.0,4574.5,4636.503622558015,4714.276676859285,4839.501048386062,4927.645106263959,5004.48103113318,5127.327357631984,5218.644103378381,5337.747118513211,5455.897697429635,5623.893424482853,5807.870479759745,5985.024081915112,6155.740781683044,6343.097031039619,590.1661103336552
86,2020-07-04,1,8.256443251508108,0.30158435024083063,8.308582758023652,0.4926257871160554,1909.9897212493709,2133.1366619845194,2345.798510640956,2617.427790894159,2818.2493158560314,2988.7886742555975,3143.2975356595084,3288.8467934892205,3429.7293454416813,3568.9893163334827,3709.1045150722316,3852.3678010873177,4001.164597694095,4158.246595733892,4327.087119739806,4512.44421121527,4721.391311669303,4965.469055302361,5265.942083745888,5669.9702381415,6326.518500005063,6957.23717065908,7770.061539989151,260.9634540322202,1290.2145553061653,1545.4245750241143,1804.9450829685914,2158.691239315051,2435.7474361929185,2681.0892711326455,2911.173996211208,3134.577084486465,3356.8689553074,3582.3612962579473,3814.9343612027787,4058.556948550844,4317.73733046276,4598.05227402286,4906.919133255814,5254.8985271896445,5658.1587105641665,6143.7284770721835,6762.558490208636,7630.4958322139855,9125.975443828487,10658.484904948087,12766.77932122816,470.9986407793712,167.7756159692763,3682.0,2679.9836036086967,2809.0195396594045,2957.3351589180456,3143.2157347555967,3282.8400981435907,3403.545894816798,3510.5157739857164,3595.094581410493,3680.313056212272,3756.568708965211,3832.657715476538,3912.870661018573,3988.6738504084656,4078.217776042474,4185.582626835049,4278.004752708406,4372.662529832997,4502.695883304996,4670.232953668091,4836.242834814591,5086.354730033098,5258.268595027636,5451.284614011704,2621.8922538655,2799.749740778532,3026.671176055448,3220.4070286527985,3359.5152753077955,3489.1768756984,3656.8509338834447,3829.711722408075,3972.705368,4066.2970115,4123.783667,4232.410965424,4294.770482199499,4346.70190966104,4476.2996679895,4591.250168202785,4682.9238259905,4790.9149817140005,4897.0765450445,5002.829045888,5233.16632051655,5432.962373013818,5651.554272005852,283.97589096376123
